"","Participant_ID","session_id","age","major","gender","Openness","Conscientiousness","Extraversion","Agreeableness","Neuroticism","Intrinsic","Mood","NFC","SelfEsteem"
"1731","216",7578801,19,"Sociology","1",6.5,5.5,3,3,5.5,2.533333333,2.5,3.666666667,1
"1732","217",7579044,20,"Art","2",5.5,4,1,5.5,2,2.6,4.5,2.5,6
"1733","218",7579134,19,"pre business","1",4,5.5,3,5,4,2.733333333,5.5,3.166666667,5
"1734","219",7579135,20,"Business","2",5.5,6.5,6,5.5,1,2.866666667,5,3.5,7
"1735","22",7484203,19,"Mathematics","1",4,6.5,3.5,5,3.5,3.466666667,6,3.666666667,5
"1736","220",7579256,24,"Cultural Anthropology","2",6,4.5,6,4.5,3,3,5.5,3.166666667,5
"1737","221",7579356,18,"Psychology","2",2.5,4,1.5,4,2,2.466666667,5,1.666666667,6
"1738","222",7579358,18,"Undeclared","2",5,4,5,5.5,5.5,3.133333333,2.5,3.5,5
"1739","223",7580846,19,"Bioengineering","1",4,2,2,5,5,2.933333333,2.5,3.333333333,1
"1740","224",7581199,19,"undeclared","2",NA,NA,NA,NA,NA,3.266666667,6.5,3.5,6
"1741","225",7581581,18,"Psychology","2",5,6,4.5,4.5,3.5,2.466666667,5,3.333333333,5
"1742","226",7581582,18,"Psychology","1",5,3,4.5,3.5,6,1.8,3.5,2,3
"1743","227",7581695,19,"Biology","1",6.5,7,2.5,5.5,3.5,3.133333333,4,3.833333333,3
"1744","229",7581836,19,"English","2",5.5,5.5,2.5,5.5,4,2.733333333,6,3.166666667,6
"1745","23",7484346,24,"Psychology","2",2.5,5.5,2.5,4,4.5,3.333333333,6,2.833333333,6
"1746","230",7603434,19,"Pre-business","2",4,4,4,4,4,2.8,6.5,3.5,6
"1747","231",7603806,21,"psy","2",5,6.5,2,4.5,3.5,3.066666667,4,3.5,5
"1748","232",7604164,19,"Economics/Administrative Studies","2",5.5,4,6.5,5,3.5,2.933333333,6,3,6
"1749","233",7604951,18,"psychology","1",2.5,7,3,5,3.5,2.666666667,6,3.666666667,5
"1750","234",7604953,20,"Language","1",5,3,1.5,3.5,1,2.733333333,6,3.833333333,1
"1751","235",7605233,21,"Biology","2",4.5,4.5,6.5,5.5,1,2.733333333,6,2.833333333,6
"1752","236",7605236,20,"Biology","1",5,5.5,3.5,5,5,3.066666667,5,3,6
"1753","237",7605478,21,"Business Economics","1",4,5.5,3,3,5.5,2.733333333,4.5,2.666666667,2
"1754","238",7605464,22,"business administration","2",5,6,3.5,4,2.5,3.066666667,6,3.833333333,7
